year,date,tournament,h_team,a_team,h_elo,a_elo,h_score,a_score,location,neutral
"2,019",March 22,European Championship qualifier,Portugal,Ukraine,"1,959","1,773",0,0,in Portugal,0
"2,019",March 22,Friendly,South Korea,Bolivia,"1,767","1,646",1,0,in South Korea,0
"2,019",March 22,CONCACAF Nations League qualifier,Saint Lucia,Aruba,"1,086",931,3,2,in Antigua and Barbuda,1
"2,019",March 22,African Nations Cup qualifier,Sudan,Equatorial Guinea,"1,279","1,295",1,4,in Sudan,0
"2,019",March 22,African Nations Cup qualifier,Tunisia,Eswatini,"1,650","1,206",4,0,in Tunisia,0
"2,019",March 22,Friendly tournament,Uruguay,Uzbekistan,"1,923","1,613",3,0,in China,1
"2,019",March 22,Friendly,Argentina,Venezuela,"1,915","1,756",1,3,in Spain,1
"2,019",March 23,CONCACAF Nations League qualifier,Antigua and Barbuda,Curaçao,"1,171","1,334",2,1,in Antigua and Barbuda,0
"2,019",March 23,European Championship qualifier,Bosnia and Herzegovina,Armenia,"1,795","1,448",2,1,in Bosnia and Herzegovina,0
"2,019",March 23,Friendly,Brazil,Panama,"2,136","1,562",1,1,in Portugal,1
"2,019",March 23,African Nations Cup qualifier,Burundi,Gabon,"1,364","1,406",1,1,in Burundi,0
"2,019",March 23,African Nations Cup qualifier,Cameroon,Comoros,"1,599","1,089",3,0,in Cameroon,0
"2,019",March 23,CONCACAF Nations League qualifier,Dominica,Bahamas,"1,037",867,4,0,in Dominica,0
"2,019",March 23,CONCACAF Nations League qualifier,El Salvador,Jamaica,"1,471","1,570",2,0,in El Salvador,0
"2,019",March 23,European Championship qualifier,Georgia,Switzerland,"1,546","1,922",0,2,in Georgia,0
"2,019",March 23,African Nations Cup qualifier,Ghana,Kenya,"1,626","1,388",1,0,in Ghana,0
"2,019",March 23,European Championship qualifier,Gibraltar,Ireland,"1,103","1,704",0,1,in Gibraltar,0
"2,019",March 23,CONCACAF Nations League qualifier,Guadeloupe,Martinique,"1,197","1,450",0,1,in Guadeloupe,0
"2,019",March 23,African Nations Cup qualifier,Guinea-Bissau,Mozambique,"1,313","1,295",2,2,in Guinea-Bissau,0
"2,019",March 23,CONCACAF Nations League qualifier,Guyana,Belize,"1,176","1,156",2,1,in Guyana,0
"2,019",March 23,European Championship qualifier,Italy,Finland,"1,889","1,623",2,0,in Italy,0
"2,019",March 23,African Nations Cup qualifier,Ivory Coast,Rwanda,"1,605","1,268",3,0,in Ivory Coast,0
"2,019",March 23,European Championship qualifier,Liechtenstein,Greece,"1,138","1,613",0,2,in Liechtenstein,0
"2,019",March 23,Friendly tournament,Malaysia,Afghanistan,"1,106","1,142",2,1,in Malaysia,0
"2,019",March 23,African Nations Cup qualifier,Mali,South Sudan,"1,531","1,022",3,0,in Mali,0
"2,019",March 23,European Championship qualifier,Malta,Faroe Islands,"1,178","1,255",2,1,in Malta,0
"2,019",March 23,African Nations Cup qualifier,Niger,Egypt,"1,312","1,617",1,1,in Niger,0
"2,019",March 23,Friendly tournament,Oman,Singapore,"1,510","1,101",1,1,in Malaysia,1
"2,019",March 23,African Nations Cup qualifier,Senegal,Madagascar,"1,758","1,341",2,0,in Senegal,0
"2,019",March 23,European Championship qualifier,Spain,Norway,"2,011","1,678",2,1,in Spain,0
"2,019",March 23,CONCACAF Nations League qualifier,Sint Maarten,Saint Martin,810,805,4,3,in Anguilla,1
"2,019",March 23,CONCACAF Nations League qualifier,Suriname,Saint Kitts and Nevis,"1,266","1,247",2,0,in Suriname,0
"2,019",March 23,European Championship qualifier,Sweden,Romania,"1,831","1,753",2,1,in Sweden,0
"2,019",March 23,Friendly tournament,Syria,Jordan,"1,514","1,513",1,0,in Iraq,1
"2,019",March 23,African Nations Cup qualifier,Zambia,Namibia,"1,417","1,379",4,1,in Zambia,0
"2,019",March 24,CONCACAF Nations League qualifier,Barbados,Nicaragua,"1,150","1,289",0,1,in Barbados,0
"2,019",March 24,African Nations Cup qualifier,Benin,Togo,"1,390","1,361",2,1,in Benin,0
"2,019",March 24,CONCACAF Nations League qualifier,Bonaire,British Virgin Islands,966,652,2,1,in Anguilla,1
"2,019",March 24,CONCACAF Nations League qualifier,Canada,French Guiana,"1,547","1,321",4,1,in Canada,0
"2,019",March 24,African Nations Cup qualifier,Cape Verde,Lesotho,"1,407","1,300",0,0,in Cape Verde,0
"2,019",March 24,African Nations Cup qualifier,Central African Republic,Guinea,"1,332","1,469",0,0,in Central African Republic,0
"2,019",March 24,European Championship qualifier,Cyprus,Belgium,"1,416","2,041",0,2,in Cyprus,0
"2,019",March 24,CONCACAF Nations League qualifier,Dominican Republic,Bermuda,"1,271","1,181",1,3,in the Dominican Republic,0
"2,019",March 24,African Nations Cup qualifier,Democratic Republic of Congo,Liberia,"1,547","1,344",1,0,in the Democratic Republic of the Congo,1
"2,019",March 24,Friendly tournament,Fiji,Mauritius,"1,229","1,102",1,0,in Fiji,0
"2,019",March 24,CONCACAF Nations League qualifier,Haiti,Cuba,"1,512","1,341",2,1,in Haiti,0
"2,019",March 24,European Championship qualifier,Hungary,Croatia,"1,599","1,926",2,1,in Hungary,0
"2,019",March 24,European Championship qualifier,Israel,Austria,"1,555","1,738",4,2,in Israel,0
"2,019",March 24,European Championship qualifier,Kazakhstan,Russia,"1,398","1,747",0,4,in Kazakhstan,0
"2,019",March 24,European Championship qualifier,Netherlands,Germany,"1,988","1,932",2,3,in the Netherlands,0
"2,019",March 24,European Championship qualifier,Northern Ireland,Belarus,"1,634","1,535",2,1,in Northern Ireland,0
"2,019",March 24,European Championship qualifier,Poland,Latvia,"1,778","1,290",2,0,in Poland,0
"2,019",March 24,CONCACAF Nations League qualifier,Puerto Rico,Grenada,"1,008","1,079",0,2,in Puerto Rico,0
"2,019",March 24,European Championship qualifier,San Marino,Scotland,834,"1,664",0,2,in San Marino,0
"2,019",March 24,European Championship qualifier,Slovenia,North Macedonia,"1,567","1,527",1,1,in Slovenia,0
"2,019",March 24,African Nations Cup qualifier,South Africa,Libya,"1,550","1,476",2,1,in Tunisia,1
"2,019",March 24,Friendly,Taiwan,Solomon Islands,979,"1,217",0,1,in Taiwan,0
"2,019",March 24,African Nations Cup qualifier,Tanzania,Uganda,"1,328","1,476",3,0,in Tanzania,0
"2,019",March 24,European Championship qualifier,Wales,Slovakia,"1,762","1,760",1,0,in Wales,0
"2,019",March 24,African Nations Cup qualifier,Zimbabwe,Congo,"1,474","1,391",2,0,in Zimbabwe,0
"2,019",March 25,European Championship qualifier,Andorra,Albania,"1,078","1,491",0,3,in Andorra,0
"2,019",March 25,Friendly,Azerbaijan,Lithuania,"1,402","1,324",0,0,in Azerbaijan,0
"2,019",March 25,Friendly tournament,China,Uzbekistan,"1,496","1,605",0,1,in China,0
"2,019",March 25,European Championship qualifier,France,Iceland,"2,095","1,671",4,0,in France,0
"2,019",March 25,European Championship qualifier,Kosovo,Bulgaria,"1,502","1,621",1,1,in Kosovo,0
"2,019",March 25,Friendly,Kuwait,Nepal,"1,424",889,1,0,in Kuwait,0
"2,019",March 25,European Championship qualifier,Luxembourg,Ukraine,"1,361","1,787",1,2,in Luxembourg,0
"2,019",March 25,European Championship qualifier,Montenegro,England,"1,597","1,970",1,5,in Montenegro,0
"2,019",March 25,Friendly,Myanmar,Indonesia,"1,052","1,199",0,2,in Myanmar,0
"2,019",March 25,European Championship qualifier,Portugal,Serbia,"1,945","1,814",1,1,in Portugal,0
"2,019",March 25,Friendly,Saudi Arabia,Equatorial Guinea,"1,562","1,338",3,2,in Saudi Arabia,0
"2,019",March 25,European Championship qualifier,Turkey,Moldova,"1,715","1,314",4,0,in Turkey,0
"2,019",March 25,Friendly tournament,Uruguay,Thailand,"1,931","1,371",4,0,in China,1
"2,019",March 26,Friendly,Algeria,Tunisia,"1,529","1,653",1,0,in Algeria,0
"2,019",March 26,European Championship qualifier,Armenia,Finland,"1,445","1,616",0,2,in Armenia,0
"2,019",March 26,European Championship qualifier,Bosnia and Herzegovina,Greece,"1,798","1,619",2,2,in Bosnia and Herzegovina,0
"2,019",March 26,Friendly,Costa Rica,Jamaica,"1,700","1,540",1,0,in Costa Rica,0
"2,019",March 26,Friendly,Czechia,Brazil,"1,719","2,127",1,3,in Czechia,0
"2,019",March 26,Friendly,Ecuador,Honduras,"1,764","1,591",0,0,in the United States,1
"2,019",March 26,Friendly,Peru,El Salvador,"1,861","1,501",0,2,in the United States,1
"2,019",March 26,Friendly,Ghana,Mauritania,"1,631","1,350",3,1,in Ghana,0
"2,019",March 26,Friendly,Gibraltar,Estonia,"1,101","1,476",0,1,in Gibraltar,0
"2,019",March 26,Friendly tournament,Iraq,Jordan,"1,596","1,498",3,2,in Iraq,0
"2,019",March 26,European Championship qualifier,Ireland,Georgia,"1,706","1,536",1,0,in Ireland,0
"2,019",March 26,European Championship qualifier,Italy,Liechtenstein,"1,896","1,132",6,0,in Italy,0
"2,019",March 26,Friendly,Ivory Coast,Liberia,"1,610","1,338",1,0,in Ivory Coast,0
"2,019",March 26,Friendly,Japan,Bolivia,"1,773","1,642",1,0,in Japan,0
"2,019",March 26,European Championship qualifier,Malta,Spain,"1,197","2,014",0,2,in Malta,0
"2,019",March 26,Friendly,Mexico,Paraguay,"1,805","1,719",4,2,in the United States,1
"2,019",March 26,Friendly,Morocco,Argentina,"1,714","1,894",0,1,in Morocco,0
"2,019",March 26,Friendly,Nicaragua,Guatemala,"1,307","1,491",0,1,in Nicaragua,0
"2,019",March 26,Friendly,Nigeria,Egypt,"1,713","1,606",1,0,in Nigeria,0
"2,019",March 26,European Championship qualifier,Norway,Sweden,"1,675","1,842",3,3,in Norway,0
"2,019",March 26,European Championship qualifier,Romania,Faroe Islands,"1,742","1,236",4,1,in Romania,0
"2,019",March 26,Friendly,Senegal,Mali,"1,761","1,533",2,1,in Senegal,0
"2,019",March 26,Friendly,South Korea,Colombia,"1,771","1,969",2,1,in South Korea,0
"2,019",March 26,European Championship qualifier,Switzerland,Denmark,"1,932","1,891",3,3,in Switzerland,0
"2,019",March 26,Friendly,United Arab Emirates,Syria,"1,485","1,529",0,0,in the United Arab Emirates,0
"2,019",March 26,Friendly,United States,Chile,"1,767","1,833",1,1,in the United States,0
"2,019",May 25,COSAFA Cup,Eswatini,Mauritius,"1,203","1,096",2,2,in South Africa,1
"2,019",May 26,COSAFA Cup,Malawi,Seychelles,"1,269",969,3,0,in South Africa,1
"2,019",May 26,COSAFA Cup,Namibia,Mozambique,"1,357","1,302",2,1,in South Africa,1
"2,019",May 27,COSAFA Cup,Eswatini,Comoros,"1,197","1,087",2,2,in South Africa,1
"2,019",May 28,Friendly,Laos,Sri Lanka,693,708,2,1,in Laos,0
"2,019",May 28,COSAFA Cup,Namibia,Malawi,"1,374","1,280",1,2,in South Africa,1
"2,019",May 28,COSAFA Cup,Mozambique,Seychelles,"1,285",958,0,0,in South Africa,1
"2,019",May 29,Friendly,Cayman Islands,Cuba,911,"1,334",0,0,in the Cayman Islands,0
"2,019",May 29,COSAFA Cup,Mauritius,Comoros,"1,102","1,093",1,2,in South Africa,1
"2,019",May 30,COSAFA Cup,Malawi,Mozambique,"1,305","1,270",1,1,in South Africa,1
"2,019",May 30,COSAFA Cup,Namibia,Seychelles,"1,349",973,3,0,in South Africa,1
"2,019",May 30,Friendly,Turkey,Greece,"1,719","1,632",2,1,in Turkey,0
"2,019",May 31,Friendly,Cayman Islands,Cuba,918,"1,327",0,1,in the Cayman Islands,0
"2,019",May 31,Friendly,Laos,Sri Lanka,701,700,2,2,in Laos,0
"2,019",June 1,Friendly,Venezuela,Ecuador,"1,777","1,759",1,1,in the United States,1
"2,019",June 1,COSAFA Cup,Uganda,Lesotho,"1,436","1,311",0,0,in South Africa,1
"2,019",June 1,COSAFA Cup,Zimbabwe,Comoros,"1,490","1,114",2,0,in South Africa,1
"2,019",June 2,Friendly,El Salvador,Haiti,"1,528","1,519",1,0,in the United States,1
"2,019",June 2,Friendly,France,Bolivia,"2,099","1,638",2,0,in France,0
"2,019",June 2,Friendly,Luxembourg,Madagascar,"1,356","1,338",3,3,in Luxembourg,0
"2,019",June 2,COSAFA Cup,Zambia,Malawi,"1,439","1,303",2,2,in South Africa,1
"2,019",June 2,Friendly,Malaysia,Nepal,"1,118",888,2,0,in Malaysia,0
"2,019",June 2,COSAFA Cup,South Africa,Botswana,"1,566","1,289",2,2,in South Africa,0
"2,019",June 2,Friendly,Turkey,Uzbekistan,"1,724","1,620",2,0,in Turkey,0
"2,019",June 3,Friendly,Colombia,Panama,"1,956","1,571",3,0,in Colombia,0
"2,019",June 4,COSAFA Cup,Malawi,Comoros,"1,310","1,108",2,1,in South Africa,1
"2,019",June 4,COSAFA Cup,South Africa,Uganda,"1,550","1,429",1,1,in South Africa,0
"2,019",June 4,Friendly tournament,Vanuatu,Tahiti,"1,196","1,222",2,0,in Vanuatu,0
"2,019",June 5,COSAFA Cup,Lesotho,Botswana,"1,318","1,305",1,2,in South Africa,1
"2,019",June 5,Friendly,Brazil,Qatar,"2,131","1,774",2,0,in Brazil,0
"2,019",June 5,King's Cup,Curaçao,India,"1,310","1,253",3,1,in Thailand,1
"2,019",June 5,Friendly,Japan,Trinidad and Tobago,"1,777","1,431",0,0,in Japan,0
"2,019",June 5,Friendly,Mexico,Venezuela,"1,816","1,776",3,1,in the United States,1
"2,019",June 5,Friendly,Paraguay,Honduras,"1,708","1,596",1,1,in Paraguay,0
"2,019",June 5,Friendly,Peru,Costa Rica,"1,834","1,704",1,0,in Peru,0
"2,019",June 5,European Nations League,Portugal,Switzerland,"1,933","1,924",3,1,in Portugal,0
"2,019",June 5,King's Cup,Thailand,Vietnam,"1,369","1,352",0,1,in Thailand,0
"2,019",June 5,Friendly,United States,Jamaica,"1,766","1,536",0,1,in the United States,0
"2,019",June 5,COSAFA Cup,Zimbabwe,Zambia,"1,496","1,432",0,0,in South Africa,1
"2,019",June 6,Friendly,Bermuda,Guyana,"1,226","1,189",1,0,in Bermuda,0
"2,019",June 6,World Cup and Asian Cup qualifier,Bhutan,Guam,556,794,1,0,in Bhutan,0
"2,019",June 6,World Cup and Asian Cup qualifier,Cambodia,Pakistan,779,936,2,0,in Cambodia,0
"2,019",June 6,Friendly,Chile,Haiti,"1,834","1,509",2,1,in Chile,0
"2,019",June 6,Friendly,Iran,Syria,"1,789","1,531",5,0,in Iran,0
"2,019",June 6,World Cup and Asian Cup qualifier,Laos,Bangladesh,698,804,0,1,in Laos,0
"2,019",June 6,World Cup and Asian Cup qualifier,Sri Lanka,Macao,703,676,0,1,in China,1
"2,019",June 6,World Cup and Asian Cup qualifier,Mongolia,Brunei,708,615,2,0,in Mongolia,0
"2,019",June 6,European Nations League,England,Netherlands,"1,983","1,960",1,3,in Portugal,1
"2,019",June 6,Friendly,Taiwan,Nepal,973,884,1,1,in Taiwan,0
"2,019",June 7,Friendly,Argentina,Nicaragua,"1,902","1,299",5,1,in Argentina,0
"2,019",June 7,European Championship qualifier,Austria,Slovenia,"1,701","1,559",1,0,in Austria,0
"2,019",June 7,Friendly,China,Philippines,"1,481","1,134",2,0,in China,0
"2,019",June 7,European Championship qualifier,Czechia,Bulgaria,"1,715","1,620",2,1,in Czechia,0
"2,019",June 7,European Championship qualifier,Denmark,Ireland,"1,899","1,713",1,1,in Denmark,0
"2,019",June 7,European Championship qualifier,Faroe Islands,Spain,"1,234","2,015",1,4,in the Faroe Islands,0
"2,019",June 7,Friendly tournament,Fiji,Tahiti,"1,235","1,204",1,1,in Vanuatu,1
"2,019",June 7,Friendly,Guinea,Gambia,"1,467","1,321",0,1,in Morocco,1
"2,019",June 7,European Championship qualifier,Georgia,Gibraltar,"1,529","1,098",3,0,in Georgia,0
"2,019",June 7,Friendly,Ivory Coast,Comoros,"1,612","1,098",3,1,in France,1
"2,019",June 7,Friendly,Kenya,Madagascar,"1,383","1,341",1,0,in France,1
"2,019",June 7,European Championship qualifier,Latvia,Israel,"1,288","1,592",0,3,in Latvia,0
"2,019",June 7,COSAFA Cup,Zimbabwe,Lesotho,"1,492","1,297",2,2,in South Africa,1
"2,019",June 7,European Championship qualifier,Lithuania,Luxembourg,"1,329","1,353",1,1,in Lithuania,0
"2,019",June 7,World Cup qualifier,Malaysia,East Timor,"1,122",644,7,1,in Malaysia,0
"2,019",June 7,European Championship qualifier,Montenegro,Kosovo,"1,584","1,503",1,1,in Montenegro,0
"2,019",June 7,European Championship qualifier,North Macedonia,Poland,"1,535","1,780",0,1,in North Macedonia,0
"2,019",June 7,European Championship qualifier,Norway,Romania,"1,679","1,744",2,2,in Norway,0
"2,019",June 7,Friendly,Slovakia,Jordan,"1,746","1,491",5,1,in Slovakia,0
"2,019",June 7,COSAFA Cup,South Africa,Malawi,"1,539","1,320",0,0,in South Africa,0
"2,019",June 7,Friendly,South Korea,Australia,"1,784","1,678",1,0,in South Korea,0
"2,019",June 7,European Championship qualifier,Sweden,Malta,"1,838","1,196",3,0,in Sweden,0
"2,019",June 7,Friendly,Tajikistan,Afghanistan,"1,209","1,130",1,1,in Tajikistan,0
"2,019",June 7,Friendly,Tunisia,Iraq,"1,642","1,603",2,0,in Tunisia,0
"2,019",June 7,European Championship qualifier,Ukraine,Serbia,"1,792","1,826",5,0,in Ukraine,0
"2,019",June 7,Friendly,Uruguay,Panama,"1,933","1,569",3,0,in Uruguay,0
"2,019",June 7,Friendly,Uzbekistan,North Korea,"1,613","1,330",4,0,in Uzbekistan,0
"2,019",June 8,Friendly,Angola,Guinea-Bissau,"1,350","1,306",2,0,in Portugal,1
"2,019",June 8,European Championship qualifier,Armenia,Liechtenstein,"1,421","1,131",3,0,in Armenia,0
"2,019",June 8,European Championship qualifier,Azerbaijan,Hungary,"1,397","1,630",1,3,in Azerbaijan,0
"2,019",June 8,European Championship qualifier,Belarus,Germany,"1,525","1,960",0,2,in Belarus,0
"2,019",June 8,European Championship qualifier,Belgium,Kazakhstan,"2,044","1,384",3,0,in Belgium,0
"2,019",June 8,European Championship qualifier,Croatia,Wales,"1,895","1,776",2,1,in Croatia,0
"2,019",June 8,King's Cup,Vietnam,Curaçao,"1,372","1,329",1,1,in Thailand,1
"2,019",June 8,European Championship qualifier,Estonia,Northern Ireland,"1,479","1,644",1,2,in Estonia,0
"2,019",June 8,European Championship qualifier,Finland,Bosnia and Herzegovina,"1,640","1,785",2,0,in Finland,0
"2,019",June 8,European Championship qualifier,Greece,Italy,"1,627","1,897",0,3,in Greece,0
"2,019",June 8,European Championship qualifier,Iceland,Albania,"1,667","1,501",1,0,in Iceland,0
"2,019",June 8,European Championship qualifier,Moldova,Andorra,"1,310","1,068",1,0,in Moldova,0
"2,019",June 8,Friendly,Nigeria,Zimbabwe,"1,718","1,482",0,0,in Nigeria,0
"2,019",June 8,European Championship qualifier,Russia,San Marino,"1,761",833,9,0,in Russia,0
"2,019",June 8,European Championship qualifier,Scotland,Cyprus,"1,665","1,413",2,1,in Scotland,0
"2,019",June 8,Friendly,Singapore,Solomon Islands,"1,113","1,223",4,3,in Singapore,0
"2,019",June 8,King's Cup,Thailand,India,"1,349","1,234",0,1,in Thailand,0
"2,019",June 8,European Championship qualifier,Turkey,France,"1,731","2,100",2,0,in Turkey,0
"2,019",June 8,COSAFA Cup,Zambia,Botswana,"1,436","1,326",1,0,in South Africa,1
"2,019",June 9,Friendly,Brazil,Honduras,"2,133","1,601",7,0,in Brazil,0
"2,019",June 9,Friendly,Democratic Republic of Congo,Burkina Faso,"1,553","1,534",0,0,in Spain,1
"2,019",June 9,Friendly,Cameroon,Zambia,"1,601","1,450",2,1,in Spain,1
"2,019",June 9,European Nations League,England,Switzerland,"1,943","1,898",0,0,in Portugal,1
"2,019",June 9,Friendly,Japan,El Salvador,"1,768","1,538",2,0,in Japan,0
"2,019",June 9,Friendly,Mexico,Ecuador,"1,829","1,760",3,2,in the United States,1
"2,019",June 9,Friendly,Ghana,Namibia,"1,634","1,356",0,1,in the United Arab Emirates,1
"2,019",June 9,Friendly,Paraguay,Guatemala,"1,703","1,499",2,0,in Paraguay,0
"2,019",June 9,Friendly,Peru,Colombia,"1,838","1,958",0,3,in Peru,0
"2,019",June 9,European Nations League,Portugal,Netherlands,"1,959","2,000",1,0,in Portugal,0
"2,019",June 9,Friendly,Uganda,Turkmenistan,"1,440","1,220",0,0,in the United Arab Emirates,1
"2,019",June 9,Friendly,United States,Venezuela,"1,749","1,763",0,3,in the United States,0
